region,municipality,settlement,oktmo,latitude_dd,longitude_dd,year,assets,assets_depreciation,assets_exhausted,assets_new,birth,build_flat,catering,catering_growth,collective_foreign,collective_people,collective_russian,comp_electr,comp_manufact,comp_mining,construction,crimes,criminals,death,doctors,doctors_per10,domesticserv,hospital_beds,hospital_beds_per10,hospitals,industry,invest_budg,invest_fed,invest_reg,investment,job_regist,job_regist_unempl,job_seeker,job_seeker_unempl,living_space,migration,n_companies,new_hospital_beds,new_housing,new_polycl_visits,new_preschool_places,new_school_places,nurses,nurses_per10,pens,pension,polycl_visits,polycl_visits_per10,polyclinic,pop_1_6,pop_old,pop_work,pop_young,population,preschool,preschool_child,preschool_coverage,preschool_places,preschool_waiting,pupils,retail,retail_growth,rni,schools,servises,volume_electr,volume_manufact,volume_mining,volume_water,wage,workers
Московская область,Жуковский,Жуковский,46725000001,55.59777778,38.11944444,2015,33834.4,45.7,11.6,3175,12.9,208,NaN,NaN,579,7813,7234,8,16,1,309,732,419,12.8,348,32.1,NaN,0.7,60.1,NaN,NaN,58.6,58.6,0,3142,NaN,NaN,696,194,22,606,3792,0,12.4,0,0,0,730,67.3,31.1,15388.9,1.1,98.5,NaN,6.7,31,61.4,16,108.4,26,4.8,NaN,3.9,NaN,NaN,5630.8,62.9,0.1,NaN,NaN,1609.3,10704.1,NaN,NaN,51506.6,25.4
Московская область,Жуковский,Жуковский,46725000001,55.59777778,38.11944444,2016,42521.6,41.9,11.2,3454.1,11.9,361,NaN,NaN,431,6694,6263,NaN,NaN,NaN,796,1029,338,13,308,28.4,NaN,0.7,60.1,NaN,NaN,50,49.7,0.3,3400.1,NaN,NaN,273,153,22.1,679,3591,0,26.1,0,0,0,630,58.1,31.3,15680.9,1,95.1,NaN,7.2,31.5,60.8,16.7,109,26,5,NaN,5.1,NaN,NaN,9881.8,160.8,-1.1,NaN,NaN,1591,13733.4,NaN,NaN,54275,25.8
Московская область,Жуковский,Жуковский,46725000001,55.59777778,38.11944444,2017,49879.9,41.1,12,5078.4,10.8,831,79,200,595,6044,5449,NaN,NaN,NaN,5776.1,1066,442,12.7,302,27.7,NaN,0.6,57.3,NaN,NaN,41.2,34.4,5,4133,NaN,NaN,NaN,NaN,22.6,-584,3648,0,54.3,120,0,0,609,55.9,31.5,16656.9,1,94.6,NaN,7.5,31.9,59.4,16.9,108.2,27,5.2,NaN,5.2,NaN,NaN,11448.9,110.8,-1.9,NaN,NaN,1227.1,7658.1,NaN,433.8,57954.3,26.1
Московская область,Жуковский,Жуковский,46725000001,55.59777778,38.11944444,2018,53817.9,42,11.9,2367.1,8.8,372,314.8,200,955,21299,20344,NaN,NaN,NaN,934,NaN,NaN,13,324,30,NaN,0.6,55.5,NaN,NaN,22.3,9.2,10.6,3216.6,NaN,NaN,NaN,NaN,22.8,181,3394,0,15.9,0,0,0,591,54.8,31.7,17466,1.1,105.5,NaN,7.7,32.2,58.5,17.2,107.9,25,5.2,NaN,5.2,NaN,NaN,13454.1,113.3,-4.2,NaN,NaN,1411.5,18873.3,NaN,362.8,65143.9,27.4
Московская область,Жуковский,Жуковский,46725000001,55.59777778,38.11944444,2019,56763.7,43.5,14.5,4088,7.4,1256,422.8,132.1,693,17574,16881,NaN,NaN,NaN,4127.6,NaN,NaN,12.7,367,34.1,NaN,0.6,55.8,NaN,NaN,11.2,2.1,7.5,5328.9,NaN,NaN,NaN,NaN,23.2,210,2808,0,58.9,0,0,0,597,55.5,NaN,NaN,1.1,105.9,NaN,7.5,31.1,59.1,17.4,107.6,25,5.3,NaN,5.4,NaN,NaN,15521,110,-5.3,NaN,NaN,1705.7,18857.2,NaN,340.9,73020.3,28.1
Московская область,Королёв,Королев,46734000001,55.92222222,37.85444444,2000,NaN,NaN,NaN,NaN,7.5,NaN,11.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,332.4,2518,1502,16.2,490,30.5,36.6,1.5,90.7,9,5224.8,0.4,0,NaN,1113.2,953,743,NaN,NaN,19.7,NaN,5577,0,63.9,0,0,0,979,60.8,49.3,NaN,3.1,190.2,7,NaN,NaN,NaN,NaN,160.9,36,4.7,NaN,6.5,NaN,19.3,2449.2,NaN,-8.7,28,486.3,NaN,NaN,NaN,NaN,2421,49.1
Московская область,Королёв,Королев,46734000001,55.92222222,37.85444444,2001,NaN,NaN,NaN,NaN,8,NaN,12.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,690.9,2466,1620,16.2,440,27.3,35.9,1.4,86.2,9,5819.1,8.3,0,NaN,307.3,1001,688,NaN,NaN,20.3,NaN,6881,0,119,0,0,0,883,54.8,44.6,NaN,3.1,190.2,7,NaN,NaN,NaN,NaN,161.1,36,4.6,NaN,5.8,NaN,18.6,2519.1,NaN,-8.2,28,597.7,NaN,NaN,NaN,NaN,3459,50.9
Московская область,Королёв,Королев,46734000001,55.92222222,37.85444444,2002,NaN,NaN,NaN,NaN,8.3,1134,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,656.5,2598,1302,16.4,484,29.9,81.9,1.4,84.7,9,6396.5,3.8,2.8,NaN,417.4,825,674,NaN,NaN,20.6,NaN,7318,0,110.3,205,0,0,968,59.9,44.1,1603.8,3.1,189.5,7,NaN,NaN,NaN,NaN,170.6,36,4.7,NaN,4.7,NaN,17.7,3106,NaN,-8.1,29,878,NaN,NaN,NaN,NaN,5566,53.8
Московская область,Королёв,Королев,46734000001,55.92222222,37.85444444,2003,NaN,NaN,NaN,NaN,8.5,1989,45.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,385.8,2656,1387,15.3,521,30.5,83.9,1.3,77.8,9,8897.2,10,1.2,NaN,602.8,595,492,NaN,NaN,20.3,NaN,7961,0,151.7,0,0,0,1016,59.4,50.2,1914.9,3.1,183.4,8,NaN,NaN,NaN,NaN,170.9,35,4.8,NaN,4.6,NaN,16.7,3418.9,NaN,-6.8,28,1314.1,NaN,NaN,NaN,NaN,6308,58.7
Московская область,Королёв,Королев,46734000001,55.92222222,37.85444444,2004,NaN,NaN,NaN,NaN,8.6,2081,54.7,98,NaN,NaN,NaN,NaN,NaN,NaN,465.5,2790,1282,15.3,635,37,49.1,1.3,73.3,9,NaN,0.5,0.1,NaN,4673.7,736,480,NaN,NaN,21,NaN,8625,0,148.6,0,0,300,1225,71.4,44.4,2515,4.5,264.4,10,8,40.8,107,23.8,171.6,32,4.4,54.7,4.2,NaN,15.9,4643.6,124.8,-6.7,28,1404.2,1424.3,13123.1,NaN,NaN,9221,59.4
Московская область,Королёв,Королев,46734000001,55.92222222,37.85444444,2005,NaN,NaN,NaN,NaN,8.8,1983,69,103.8,NaN,NaN,NaN,9,43,NaN,1320.2,3757,1117,15,575,33.3,70.3,1.3,76.1,9,NaN,7.6,4.5,NaN,1133.6,742,423,NaN,NaN,21.6,NaN,9195,0,137.6,0,0,0,1124,65.1,41,2763,4.5,262.6,10,8.3,41.1,108.2,23.5,172.8,35,5,60,4.6,NaN,15.2,4107.7,81.2,-6.2,29,2265.3,1758.6,13406.9,NaN,NaN,10961,68.1
Московская область,Королёв,Королев,46734000001,55.92222222,37.85444444,2006,NaN,NaN,NaN,NaN,9.4,1336,202.1,251.8,NaN,NaN,NaN,12,36,NaN,1269.4,3521,875,14.2,460,26.5,157.1,1.2,68.3,4,NaN,8.7,7,NaN,1604.1,NaN,NaN,577,358,22.1,NaN,8439,0,92.3,0,0,0,946,54.5,45.4,3097,2.8,163.3,6,8.7,41.6,108.7,23.3,173.6,36,5.3,61,4.9,NaN,14.6,4743.1,108.7,-4.8,29,2630.6,2611.9,15476.6,NaN,NaN,15115,51
Московская область,Королёв,Королев,46734000001,55.92222222,37.85444444,2007,NaN,NaN,NaN,NaN,9.7,1221,612.3,262.8,NaN,NaN,NaN,12,40,NaN,1055.1,3846,1002,14.1,414,23.7,250.5,1.2,67.9,4,NaN,6.4,2,NaN,5642.7,NaN,NaN,561,264,23.6,NaN,9229,0,92.3,0,0,0,830,47.5,47,3953,2.8,162.4,6,9.1,42.3,109,23.3,174.6,35,5.4,59.1,4.8,NaN,14.2,8135.4,160.6,-4.4,28,3830.7,3177.9,21316,NaN,NaN,20587,51.8
Московская область,Королёв,Королев,46734000001,55.92222222,37.85444444,2008,45.117,39,9.6,NaN,10.5,714,176.4,39.6,NaN,NaN,NaN,12,37,NaN,763.2,3712,1100,14.6,432,24.6,NaN,1.1,60.7,4,NaN,8.8,2.4,NaN,3309.6,NaN,NaN,564,277,23.9,NaN,10138,0,51,0,125,0,841,48,46.7,4978,2.8,161.7,6,9.5,42.8,108.9,23.7,175.4,38,6.3,65.9,5.6,NaN,14.3,5829,129.8,-4.1,25,NaN,10275.5,21192,NaN,NaN,26711,52.6
Московская область,Королёв,Королев,46734000001,55.92222222,37.85444444,2009,53.942,37.8,9.6,NaN,11.6,958,269,121.2,NaN,NaN,NaN,14,46,NaN,839.6,4186,1407,14.6,490,27.8,NaN,1.1,60.5,4,NaN,10.7,10.5,NaN,4621.8,NaN,NaN,856,759,24.2,NaN,10605,0,89.7,0,0,0,946,53.8,46.2,6734,2.8,161.1,6,10,43.4,108.1,24.5,176,38,6.1,61.3,5.4,NaN,14.5,7250.8,113.6,-3,24,NaN,7729,24913.5,NaN,NaN,29905,55.2
Московская область,Королёв,Королев,46734000001,55.92222222,37.85444444,2010,62005,37.6,9.7,11944,12.3,411,194.2,68.4,NaN,NaN,NaN,10,52,NaN,652.2,3799,1285,14.9,495,27,NaN,1.1,58.1,4,NaN,12.8,4.4,NaN,6826.8,NaN,NaN,492,416,23.5,256,8173,0,43.8,0,0,0,982,59.6,48.4,8438,2.8,154.6,6,NaN,NaN,NaN,NaN,183.3,37,6.4,NaN,5.5,4701,NaN,8898.4,116.3,-2.6,NaN,NaN,15880.8,29329,NaN,NaN,32714,55.2
Московская область,Королёв,Королев,46734000001,55.92222222,37.85444444,2011,75575,38.8,9.8,11017,12.1,1005,212.5,106.3,NaN,NaN,NaN,11,48,NaN,665.8,4035,1201,13,479,25.8,NaN,1.1,57.4,4,NaN,11.5,10.9,0.5,9286.9,NaN,NaN,446,353,23.7,2461,8433,0,76.6,0,0,0,955,51.4,48.9,9329,2.8,152.7,6,10.4,46,113.5,26.1,185.6,37,6.4,NaN,5.5,5060,NaN,10143,106.4,-0.9,NaN,NaN,20457.6,34502.2,NaN,NaN,38621,55.7
Московская область,Королёв,Королев,46734000001,55.92222222,37.85444444,2012,93185.3,36.4,9.4,13156.1,11.3,1464,242,109,NaN,NaN,NaN,10,50,NaN,137.1,3793,1069,12.9,484,25.8,NaN,1.1,56.9,6,NaN,3.3,2.3,0.8,18462.3,NaN,NaN,340,297,24,1939,8459,0,112.6,0,250,0,921,49.2,50.3,10316,2.9,152.4,9,10.7,46.8,114,26.5,187.3,37,6.9,NaN,6,6421,NaN,13154.4,124.4,-1.6,NaN,NaN,7887.6,34397.7,NaN,NaN,40832,54.9
Московская область,Королёв,Королев,46734000001,55.92222222,37.85444444,2013,91739.1,37.5,10.4,17689.9,11.4,2182,446.8,171.6,NaN,NaN,NaN,14,57,NaN,2694.2,3782,1137,12.5,460,24.5,NaN,1.1,56.7,6,NaN,6.5,5,1,14450.7,NaN,NaN,284,258,24.7,744,8730,0,140.6,0,520,0,898,47.8,40.5,11401.5,2.9,152,9,11.2,47.6,113.1,27.1,187.8,38,7.5,NaN,7.5,6264,NaN,17502.5,125.2,-1.1,NaN,NaN,22609.3,38122.1,NaN,NaN,45372.3,53.7
Московская область,Королёв,Королев,46734000001,55.92222222,37.85444444,2014,103217.8,39.5,11.2,14950.5,12.6,4032,578.8,120.4,NaN,NaN,NaN,12,53,NaN,3951.9,2538,1118,12.5,812,36.8,NaN,1.1,48.7,NaN,NaN,10.2,3.6,2.9,7761.6,NaN,NaN,448,336,27,382,8742,NaN,244.6,0,666,0,1296,58.7,59.1,12478,4.1,186.1,NaN,13.6,56.6,131.4,32.9,220.9,58,10.2,NaN,9.6,NaN,NaN,24549.1,129.9,0.1,NaN,NaN,23114.6,42744.4,NaN,NaN,49846.6,56.5
Московская область,Королёв,Королев,46734000001,55.92222222,37.85444444,2015,112321.3,41.7,12.2,18844.4,12.7,1565,640.9,98.8,19751,100610,80859,17,61,1,3075.9,2740,1214,11.5,974,44,NaN,1.2,52.6,NaN,NaN,18.4,2.7,12.1,7151.8,NaN,NaN,735,581,27.4,-82,10254,0,90.5,0,800,0,1539,69.6,60.6,13827.6,4.5,202.9,NaN,14,57.9,129.5,33.7,221.1,52,10.2,NaN,9.4,NaN,NaN,27043.2,94.7,1.2,NaN,NaN,24404.7,45783.5,NaN,NaN,52237.6,54.8
Московская область,Королёв,Королев,46734000001,55.92222222,37.85444444,2016,121411.3,45.5,12.9,8445.4,13.2,2851,661.5,93.1,16537,107128,90591,NaN,NaN,NaN,1125.8,2424,1080,12.4,619,28,NaN,1.2,52.9,NaN,NaN,6.6,1.9,2.3,8625.5,NaN,NaN,667,560,27.7,497,7531,0,142.7,0,120,825,1342,60.7,61.5,14200.9,3.3,147.4,NaN,14.5,59,128.4,34.4,221.8,48,11.4,NaN,10,NaN,NaN,25072.2,85,0.8,NaN,NaN,25925.7,55182.7,NaN,NaN,54240.8,53
Московская область,Королёв,Королев,46734000001,55.92222222,37.85444444,2017,130333.8,46,15.3,11738.7,12.1,2059,728.7,105.3,15520,104814,89294,NaN,NaN,NaN,1381.2,2479,929,11.8,660,29.8,NaN,1.1,51,NaN,NaN,7.3,1,3.8,9544.8,NaN,NaN,579,462,28.6,1090,6570,0,105.7,0,0,550,1339,60.4,62.5,15205.9,3.3,147,NaN,15.4,60.1,127.4,35.5,223,48,11.6,NaN,10.1,NaN,NaN,26403.1,100.8,0.3,NaN,NaN,28248.3,67060.9,NaN,1302.9,60621.4,51.7
Московская область,Королёв,Королев,46734000001,55.92222222,37.85444444,2018,150758.3,46.6,14.5,17049.4,10.9,4600,1074.7,143.9,4922,67244,62322,NaN,NaN,NaN,1918.7,NaN,NaN,11.4,627,27.9,NaN,1.1,50.4,NaN,NaN,5.4,0.3,1.1,33025.1,NaN,NaN,477,407,29.4,1689,5986,0,239.5,25,0,0,1075,47.9,63.7,16046.5,3.3,145.2,NaN,15.8,61.3,126.8,36.4,224.5,49,11.9,NaN,10.2,NaN,NaN,28705.8,108.7,-0.5,NaN,NaN,28569.5,49325.5,NaN,NaN,66172.3,50.5
Московская область,Королёв,Королев,46734000001,55.92222222,37.85444444,2019,83918.8,47.3,17.4,11775.9,9.5,2162,1412.4,129.3,2284,46831,44547,NaN,NaN,NaN,1976.3,NaN,NaN,11,624,27.6,NaN,1.1,50.3,NaN,NaN,4.7,1.3,2.6,30727.1,NaN,NaN,605,510,26.8,1662,5826,0,118.7,0,380,0,1004,44.5,63.8,16875.1,3.3,144.3,NaN,16,59.4,129.4,37.1,225.9,49,12.4,NaN,10.2,NaN,NaN,30541.7,101.5,-1.5,NaN,NaN,29355.5,52180.4,NaN,1184.6,69030.6,50.7
Московская область,Коломна,Коломна,46738000001,55.10305556,38.75305556,2000,NaN,NaN,NaN,NaN,7.2,NaN,38.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,521.1,2890,1678,18,594,39.8,25.7,1.8,117.3,5,2466.8,13.1,0.8,NaN,484.1,1173,1144,NaN,NaN,20.6,NaN,2704,0,21,0,0,0,1733,116,41.9,NaN,3,202.8,3,NaN,NaN,NaN,NaN,149.4,33,4.1,NaN,6.5,NaN,17.4,1608.6,NaN,-10.8,32,462.8,NaN,NaN,NaN,NaN,2021,53.7
Московская область,Коломна,Коломна,46738000001,55.10305556,38.75305556,2001,NaN,NaN,NaN,NaN,7.8,NaN,52.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,782.2,2546,1293,18.9,584,39.4,29.4,1.8,118.2,5,3352.4,22.5,0,NaN,428.4,1525,857,NaN,NaN,20.4,NaN,3133,0,23,550,0,0,1712,115.5,41.4,NaN,5.4,363.7,3,NaN,NaN,NaN,NaN,148.2,33,4,NaN,6.5,NaN,16.7,1898.1,NaN,-11.1,31,587.3,NaN,NaN,NaN,NaN,3261,53.1
Московская область,Коломна,Коломна,46738000001,55.10305556,38.75305556,2002,NaN,NaN,NaN,NaN,8.4,338,61.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,428.4,1574,826,19.1,641,43.5,42.3,1.7,114.2,5,4360.8,23.1,1.1,NaN,749.1,1321,1255,NaN,NaN,20.8,NaN,2452,0,25.4,0,0,0,1935,131.4,41.9,1551,5.3,357.8,3,NaN,NaN,NaN,NaN,150.1,33,4,NaN,6.6,NaN,16,2751.2,NaN,-10.7,31,1127.3,NaN,NaN,NaN,NaN,4311,54.1
Московская область,Коломна,Коломна,46738000001,55.10305556,38.75305556,2003,NaN,NaN,NaN,NaN,8.8,427,71.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,553.8,1674,800,18.4,641,42.9,48,1.7,112.8,5,5710.1,20.5,0.2,NaN,970,927,918,NaN,NaN,20.8,NaN,2647,0,38.8,0,0,0,1942,129.9,41.6,1816,5.2,347.2,3,NaN,NaN,NaN,NaN,149.5,31,4.2,NaN,6.5,NaN,15.2,3986.5,NaN,-9.6,31,1645.5,NaN,NaN,NaN,NaN,6015,55.2
Московская область,Коломна,Коломна,46738000001,55.10305556,38.75305556,2004,NaN,NaN,NaN,NaN,9,465,88.3,100.8,NaN,NaN,NaN,NaN,NaN,NaN,822.5,1884,822,19.2,626,42.1,77.5,1.7,114.9,5,NaN,14.4,0.5,NaN,1783.4,1022,1008,NaN,NaN,21.1,NaN,2866,0,45.6,0,0,700,1931,129.8,41.7,2091.1,5.2,348.9,3,6.8,35,93.3,20.5,148.8,32,4.5,66.1,4.6,NaN,14.3,5066.5,116.8,-10.2,29,1756.8,1053.5,8625.5,98.2,NaN,7587,56.3
Московская область,Коломна,Коломна,46738000001,55.10305556,38.75305556,2005,NaN,NaN,NaN,NaN,8.7,657,88.8,82.8,NaN,NaN,NaN,17,72,3,1028.7,1954,850,18.8,630,42.6,83.3,1.7,115.5,5,NaN,18.2,1.1,NaN,1807,823,808,NaN,NaN,21.5,NaN,3079,0,52,0,0,0,1879,126.9,40.6,2620,5.2,350.6,3,7.2,34.7,93.3,20,148,31,4.6,63.7,4.1,NaN,13.5,6084.9,110.2,-10.1,29,2409.4,1473.2,10393.5,119.9,NaN,9460,57
Московская область,Коломна,Коломна,46738000001,55.10305556,38.75305556,2006,NaN,NaN,NaN,NaN,8.8,668,95.1,92.1,NaN,NaN,NaN,18,69,4,607.2,2728,962,17.8,641,43.3,122.3,1.8,120.9,4,NaN,17.6,3,NaN,1844.3,NaN,NaN,855,819,21.8,NaN,2933,0,60.4,0,0,0,1841,124.5,41.4,2953,5.2,350.9,5,7.5,34.9,93.3,19.7,147.9,32,5,66.1,4.2,NaN,12.6,7514.9,116.3,-9,29,2864.5,2235.4,12001.9,181.6,NaN,12462,46.3
Московская область,Коломна,Коломна,46738000001,55.10305556,38.75305556,2007,NaN,NaN,NaN,NaN,9.2,868,100.4,91.6,NaN,NaN,NaN,16,65,3,600,2374,870,17.8,649,43.9,129.8,1.8,123,4,NaN,40.4,18.1,NaN,4040.3,NaN,NaN,769,692,22.1,NaN,3160,0,69.7,0,0,0,1814,122.6,42.1,3757,5.2,350.7,5,7.7,35.3,93.1,19.6,148,32,5.1,65.9,4.3,NaN,12.1,9356,116.6,-8.6,28,3476.5,2945.8,16498.8,188.2,NaN,16141,46.9
Московская область,Коломна,Коломна,46738000001,55.10305556,38.75305556,2008,36015,44.6,17.3,NaN,9.9,782,100.6,92.7,NaN,NaN,NaN,17,72,3,642.1,2329,872,16.9,617,41.6,NaN,1.7,117.2,4,NaN,13,2.5,NaN,5545.9,NaN,NaN,578,557,22.4,NaN,3453,0,68.9,0,0,0,1739,117.2,42.2,4609,5.2,349.7,9,8,35.6,93,19.8,148.4,32,5.3,66.7,4.4,NaN,11.9,4814.6,101.7,-7,28,NaN,2513.9,19263.9,183.3,NaN,20668,46.9
Московская область,Коломна,Коломна,46738000001,55.10305556,38.75305556,2009,42416,48,18,NaN,10.6,724,103,81.2,NaN,NaN,NaN,16,70,3,453.2,2251,952,16.7,606,40.8,NaN,1.6,107.4,4,NaN,6.4,3.6,NaN,13213.3,NaN,NaN,1554,1481,22.7,NaN,3616,0,56.2,0,185,0,1719,115.8,42.6,6287,5.2,349.7,9,8.2,36.1,92.1,20.2,148.4,33,5.5,68,4.5,NaN,12.1,4915.1,93.3,-6.1,28,NaN,3040,13705.3,164.5,NaN,21218,44.5
Московская область,Коломна,Коломна,46738000001,55.10305556,38.75305556,2010,45837,48.1,18.6,5597,10.6,297,341.5,200,NaN,NaN,NaN,16,66,3,361.3,1998,1089,16.6,632,43.7,NaN,1.6,107.4,4,NaN,15.2,10.8,NaN,11595.7,NaN,NaN,949,912,23.5,1162,3346,0,32.2,0,0,0,1696,117.2,43.9,7990,5.2,358.6,9,NaN,NaN,NaN,NaN,144.7,34,5.7,NaN,4.6,2269,NaN,5615.5,112.8,-6,NaN,NaN,3593.1,16811.8,153.3,NaN,23211,43.4
Московская область,Коломна,Коломна,46738000001,55.10305556,38.75305556,2011,42669,44.5,18.2,7848,10.8,385,399.4,113.6,NaN,NaN,NaN,16,78,5,802.4,2167,964,15.8,634,43.7,NaN,1.7,114.2,4,NaN,4.9,1.4,1.6,10897.2,NaN,NaN,688,640,23.5,956,3514,0,36.1,0,0,0,1711,118,43.9,8640,5.2,358,9,8.2,37.9,86.7,20.4,145,35,5.8,NaN,5.1,1669,NaN,6098,101.3,-5,NaN,NaN,4203.3,21977.5,192.5,NaN,26150,42.9
Московская область,Коломна,Коломна,46738000001,55.10305556,38.75305556,2012,60914.2,47.5,13,18971.9,11.2,727,484.6,116.2,NaN,NaN,NaN,15,71,3,772,1974,1012,15.9,639,44.2,NaN,1.6,112.9,4,NaN,13.8,8.4,2.4,4583.9,NaN,NaN,405,388,23.9,431,3652,0,51.1,0,80,0,1715,118.5,44.2,9604,2.7,188.3,9,8.5,38.4,85.6,20.7,144.7,35,6,NaN,6.2,1668,NaN,7187.5,113,-4.7,NaN,NaN,4213.8,27134,205.2,NaN,30639,42.4
Московская область,Коломна,Коломна,46738000001,55.10305556,38.75305556,2013,68010.9,42.9,11.7,6404.7,11.3,699,529.9,101.7,NaN,NaN,NaN,13,68,2,601.2,1844,1024,16.1,636,44.1,NaN,1.7,115.6,4,NaN,26.7,9.6,14.5,5629.6,NaN,NaN,339,308,24.3,303,3712,0,53.1,0,0,0,1715,118.8,44.7,10439,2.7,188.8,9,8.8,39,84.1,21.2,144.3,38,6.5,NaN,6.5,2762,NaN,8223.1,107.6,-4.8,NaN,NaN,3447.1,30969.9,NaN,NaN,33525.3,42.9
Московская область,Коломна,Коломна,46738000001,55.10305556,38.75305556,2014,71620.4,51.6,10.6,6777.7,11.7,446,533.2,93.5,NaN,NaN,NaN,11,57,1,521.5,NaN,NaN,15.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.9,1.5,6.8,4660.1,NaN,NaN,473,413,24.5,542,3600,NaN,39.3,0,325,0,NaN,NaN,58.5,11389.5,NaN,NaN,NaN,9.1,39.7,82.7,21.9,144.3,39,6.9,NaN,7.2,NaN,NaN,9674.3,109,-4.2,NaN,NaN,3649.5,32357.2,NaN,NaN,36869.4,42
Московская область,Коломна,Коломна,46738000001,55.10305556,38.75305556,2015,74811.2,56,14.4,6528.3,12.6,409,510.8,85.5,5039,51051,46012,13,60,1,1438.3,NaN,NaN,15.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.6,2.9,4.6,5506.3,NaN,NaN,745,629,24.9,-301,3600,0,36.1,0,280,0,NaN,NaN,59.3,12660.8,NaN,NaN,NaN,9.3,40.3,80.6,22.7,143.6,38,7.1,NaN,7.3,NaN,NaN,12808.4,113.9,-2.6,NaN,NaN,3690.5,30967.9,NaN,NaN,38080.2,41.4
Московская область,Коломна,Коломна,46738000001,55.10305556,38.75305556,2016,92295.4,58.2,21.7,4041.6,12.7,947,520.5,91.9,1926,56224,54298,NaN,NaN,NaN,1165.1,NaN,NaN,15.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.5,0.2,7.2,4895.3,NaN,NaN,613,578,25.1,999,3381,0,63.5,0,0,100,NaN,NaN,59.8,13018.7,NaN,NaN,NaN,9.6,40.9,79.8,23.4,144.1,38,7.3,NaN,7.5,NaN,NaN,14255.5,102,-3.1,NaN,NaN,4159.5,58006.4,NaN,NaN,40643.6,40.1
Московская область,Коломна,Коломна,46738000001,55.10305556,38.75305556,2017,100922,60.1,18.8,8231.5,11.1,644,774.5,142.3,1725,57043,55318,NaN,NaN,NaN,1630.3,NaN,NaN,15.4,618,33.1,NaN,1.2,66,NaN,NaN,50.4,NaN,49.8,6593.7,NaN,NaN,747,521,25.5,-810,3445,150,50.3,275,0,0,1481,79.3,60.3,13952,2.3,122.4,NaN,9.9,41.3,77.8,23.6,142.7,37,7.1,NaN,7.1,NaN,NaN,14610.6,98.1,-4.3,NaN,NaN,3319.1,99321.5,NaN,945,44798.6,38.9
Московская область,Коломна,Коломна,46738000001,55.10305556,38.75305556,2018,123592.4,60,16.9,7531.3,11.1,304,668.1,84.2,2192,59914,57722,NaN,NaN,NaN,521.6,NaN,NaN,16,676,36.6,NaN,1,55.3,NaN,NaN,16.2,0.1,9.7,4770.5,NaN,NaN,480,398,25.5,-884,2974,0,46.3,25,0,0,1720,93.1,60.6,14753.7,2.3,123.8,NaN,9.8,41.4,76.1,23.6,141.1,37,7.2,NaN,7.1,NaN,NaN,17393.5,114.8,-4.9,NaN,NaN,3597.9,55806.7,NaN,978.6,48558,38.8
Московская область,Коломна,Коломна,46738000001,55.10305556,38.75305556,2019,115320.5,62.1,16,5054.4,11.3,499,904.5,133.2,1771,63805,62034,NaN,NaN,NaN,351.1,NaN,NaN,15,538,29.4,NaN,1,53.8,NaN,NaN,26.6,0,1.5,4243.2,NaN,NaN,482,410,25.6,-464,2853,0,40.8,0,0,0,1269,69.2,60.2,15614.2,2,106.7,NaN,9.6,39.7,76.7,23.7,140.1,40,7.4,NaN,7.2,NaN,NaN,18397.7,100.9,-3.7,NaN,NaN,3525.9,79346,NaN,962.1,51367.9,38.3
Московская область,Красногорский,Красногорск,46744000001,55.83194444,37.32944444,2008,243970,40,7.5,NaN,13.4,5633,229.7,92.6,NaN,NaN,NaN,8,36,NaN,2638.5,2117,604,17.3,448,44.4,NaN,0.8,83.8,3,NaN,16.9,0.8,NaN,5072.6,NaN,NaN,206,164,30.8,NaN,6132,0,458.2,0,95,825,847,84,28,4957,3.4,339,8,5.7,22.4,64.3,14.2,100.9,28,3.9,68,3.4,NaN,10.8,5029.1,129.3,-3.9,21,NaN,2230.9,14416.4,NaN,NaN,27222,30.3
Московская область,Красногорский,Красногорск,46744000001,55.83194444,37.32944444,2009,252207,44.3,6.3,NaN,13.4,1699,207,71.5,NaN,NaN,NaN,8,38,NaN,7002.6,2165,821,16.1,499,47.9,NaN,0.8,81.1,3,NaN,2.8,0,NaN,15130,NaN,NaN,575,463,32.2,NaN,6707,0,133.1,60,0,0,897,86.1,26.1,6804,3.6,345,9,6.4,22.8,66,15.4,104.2,31,4.3,68.2,3.8,NaN,11,5228.8,95,-2.7,20,NaN,3057.9,16862.4,NaN,NaN,27961,30.4
